facility_id,tech_scenario,capex,change_in_electricity_demand_kwh,heat_mmbtu,facility_name,state,fuels,ng_dum,fuel_oils_dum,coal_dum,byproducts_dum,propane_dum,other_dum,naics_code,naics_description,county_fips,subregion,latitude,longitude,sector,elec_price,ng_price,r,t,ngboiler_om_best,ngboiler_om_worst,eboiler_om_best,eboiler_om_worst,hthp_om_best,hthp_om_worst,pollutant_type,grid_emissions_kg_kwh,base_emissions,facility_emissions,base_lcoh
1011979,Scenario3,2041114.4614201463,424127680.2950954,1607981.907274783,Pratt Paper (IN) LLC,IN,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322120,Paper Mills,18127,RFCW,41.4406,-87.0194,Pulp & Paper,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.41551476596799997,106649.4,0,6.155437148256127
1011979,Scenario3,2041114.4614201463,424127680.2950954,1607981.907274783,Pratt Paper (IN) LLC,IN,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322120,Paper Mills,18127,RFCW,41.4406,-87.0194,Pulp & Paper,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,1.91415824e-4,14.363414,0,6.155437148256127
1011979,Scenario3,2041114.4614201463,424127680.2950954,1607981.907274783,Pratt Paper (IN) LLC,IN,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322120,Paper Mills,18127,RFCW,41.4406,-87.0194,Pulp & Paper,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,1.86879904e-4,3.69,0,6.155437148256127
1011979,Scenario3,2041114.4614201463,424127680.2950954,1607981.907274783,Pratt Paper (IN) LLC,IN,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322120,Paper Mills,18127,RFCW,41.4406,-87.0194,Pulp & Paper,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,4.79900336e-5,5.94551,0,6.155437148256127
1011979,Scenario4,34460374.023976505,186152599.30833858,1607981.907274783,Pratt Paper (IN) LLC,IN,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322120,Paper Mills,18127,RFCW,41.4406,-87.0194,Pulp & Paper,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.41551476596799997,106649.4,0,8.606615634338644
1011979,Scenario4,34460374.023976505,186152599.30833858,1607981.907274783,Pratt Paper (IN) LLC,IN,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322120,Paper Mills,18127,RFCW,41.4406,-87.0194,Pulp & Paper,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,1.91415824e-4,14.363414,0,8.606615634338644
1011979,Scenario4,34460374.023976505,186152599.30833858,1607981.907274783,Pratt Paper (IN) LLC,IN,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322120,Paper Mills,18127,RFCW,41.4406,-87.0194,Pulp & Paper,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,1.86879904e-4,3.69,0,8.606615634338644
1011979,Scenario4,34460374.023976505,186152599.30833858,1607981.907274783,Pratt Paper (IN) LLC,IN,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322120,Paper Mills,18127,RFCW,41.4406,-87.0194,Pulp & Paper,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,4.79900336e-5,5.94551,0,8.606615634338644
1011980,Baseline,89567.42776395095,0,457927.2368780753,"Cargill, Inc",IN,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,311224,Soybean and Other Oilseed Processing,18157,RFCW,40.404991,-86.904484,Food & Beverage,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.41551476596799997,30372.9,30372.9,6.024890825220989
1011980,Baseline,89567.42776395095,0,457927.2368780753,"Cargill, Inc",IN,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,311224,Soybean and Other Oilseed Processing,18157,RFCW,40.404991,-86.904484,Food & Beverage,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,1.91415824e-4,29.52,29.52,6.024890825220989
1011980,Baseline,89567.42776395095,0,457927.2368780753,"Cargill, Inc",IN,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,311224,Soybean and Other Oilseed Processing,18157,RFCW,40.404991,-86.904484,Food & Beverage,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,1.86879904e-4,0.18,0.18,6.024890825220989
1011980,Baseline,89567.42776395095,0,457927.2368780753,"Cargill, Inc",IN,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,311224,Soybean and Other Oilseed Processing,18157,RFCW,40.404991,-86.904484,Food & Beverage,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,4.79900336e-5,10.584347728,10.584347728,6.024890825220989
1011980,Scenario1,645862.6467273795,134205225.294001,457927.2368780753,"Cargill, Inc",IN,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,311224,Soybean and Other Oilseed Processing,18157,RFCW,40.404991,-86.904484,Food & Beverage,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.41551476596799997,30372.9,0,6.172584485716684
1011980,Scenario1,645862.6467273795,134205225.294001,457927.2368780753,"Cargill, Inc",IN,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,311224,Soybean and Other Oilseed Processing,18157,RFCW,40.404991,-86.904484,Food & Beverage,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,1.91415824e-4,29.52,0,6.172584485716684
1011980,Scenario1,645862.6467273795,134205225.294001,457927.2368780753,"Cargill, Inc",IN,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,311224,Soybean and Other Oilseed Processing,18157,RFCW,40.404991,-86.904484,Food & Beverage,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,1.86879904e-4,0.18,0,6.172584485716684
1011980,Scenario1,645862.6467273795,134205225.294001,457927.2368780753,"Cargill, Inc",IN,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,311224,Soybean and Other Oilseed Processing,18157,RFCW,40.404991,-86.904484,Food & Beverage,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,4.79900336e-5,10.584347728,0,6.172584485716684
1011980,Scenario2,10904174.555137578,70132705.165028,457927.2368780753,"Cargill, Inc",IN,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,311224,Soybean and Other Oilseed Processing,18157,RFCW,40.404991,-86.904484,Food & Beverage,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.41551476596799997,30372.9,0,8.89611613691948
1011980,Scenario2,10904174.555137578,70132705.165028,457927.2368780753,"Cargill, Inc",IN,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,311224,Soybean and Other Oilseed Processing,18157,RFCW,40.404991,-86.904484,Food & Beverage,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,1.91415824e-4,29.52,0,8.89611613691948
1011980,Scenario2,10904174.555137578,70132705.165028,457927.2368780753,"Cargill, Inc",IN,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,311224,Soybean and Other Oilseed Processing,18157,RFCW,40.404991,-86.904484,Food & Beverage,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,1.86879904e-4,0.18,0,8.89611613691948
1011980,Scenario2,10904174.555137578,70132705.165028,457927.2368780753,"Cargill, Inc",IN,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,311224,Soybean and Other Oilseed Processing,18157,RFCW,40.404991,-86.904484,Food & Beverage,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,4.79900336e-5,10.584347728,0,8.89611613691948
1011980,Scenario3,581276.3820546418,120784702.7646009,457927.2368780753,"Cargill, Inc",IN,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,311224,Soybean and Other Oilseed Processing,18157,RFCW,40.404991,-86.904484,Food & Beverage,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.41551476596799997,30372.9,0,6.1554371482561265
1011980,Scenario3,581276.3820546418,120784702.7646009,457927.2368780753,"Cargill, Inc",IN,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,311224,Soybean and Other Oilseed Processing,18157,RFCW,40.404991,-86.904484,Food & Beverage,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,1.91415824e-4,29.52,0,6.1554371482561265
1011980,Scenario3,581276.3820546418,120784702.7646009,457927.2368780753,"Cargill, Inc",IN,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,311224,Soybean and Other Oilseed Processing,18157,RFCW,40.404991,-86.904484,Food & Beverage,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,1.86879904e-4,0.18,0,6.1554371482561265
1011980,Scenario3,581276.3820546418,120784702.7646009,457927.2368780753,"Cargill, Inc",IN,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,311224,Soybean and Other Oilseed Processing,18157,RFCW,40.404991,-86.904484,Food & Beverage,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,4.79900336e-5,10.584347728,0,6.1554371482561265
1011980,Scenario4,9813757.099623822,63119434.6485252,457927.2368780753,"Cargill, Inc",IN,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,311224,Soybean and Other Oilseed Processing,18157,RFCW,40.404991,-86.904484,Food & Beverage,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.41551476596799997,30372.9,0,8.606615634338644
1011980,Scenario4,9813757.099623822,63119434.6485252,457927.2368780753,"Cargill, Inc",IN,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,311224,Soybean and Other Oilseed Processing,18157,RFCW,40.404991,-86.904484,Food & Beverage,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,1.91415824e-4,29.52,0,8.606615634338644
1011980,Scenario4,9813757.099623822,63119434.6485252,457927.2368780753,"Cargill, Inc",IN,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,311224,Soybean and Other Oilseed Processing,18157,RFCW,40.404991,-86.904484,Food & Beverage,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,1.86879904e-4,0.18,0,8.606615634338644
1011980,Scenario4,9813757.099623822,63119434.6485252,457927.2368780753,"Cargill, Inc",IN,"['Distillate Fuel Oil No. 2', 'Natural Gas (Weighted U.S. Average)']",1,1,0,0,0,0,311224,Soybean and Other Oilseed Processing,18157,RFCW,40.404991,-86.904484,Food & Beverage,0.0799,4.91,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,4.79900336e-5,10.584347728,0,8.606615634338644
1012019,Baseline,27500.28663054797,0,110867.6969468526,"Tama Paperboard, LLC",IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322130,Paperboard Mills,19171,MROW,41.961006,-92.580083,Pulp & Paper,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.420276574784,7353.3,7353.3,6.9357123514631525
1012019,Baseline,27500.28663054797,0,110867.6969468526,"Tama Paperboard, LLC",IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322130,Paperboard Mills,19171,MROW,41.961006,-92.580083,Pulp & Paper,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,3.22503912e-4,17.7328836,17.7328836,6.9357123514631525
1012019,Baseline,27500.28663054797,0,110867.6969468526,"Tama Paperboard, LLC",IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322130,Paperboard Mills,19171,MROW,41.961006,-92.580083,Pulp & Paper,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,4.0641843200000003e-4,0.10659975,0.10659975,6.9357123514631525
1012019,Baseline,27500.28663054797,0,110867.6969468526,"Tama Paperboard, LLC",IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322130,Paperboard Mills,19171,MROW,41.961006,-92.580083,Pulp & Paper,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,2.9800994399999998e-5,1.6576816,1.6576816,6.9357123514631525
1012019,Scenario1,156368.3013808773,32492114.57264983,110867.6969468526,"Tama Paperboard, LLC",IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322130,Paperboard Mills,19171,MROW,41.961006,-92.580083,Pulp & Paper,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.420276574784,7353.3,9.094947017729282e-13,7.077028930161128
1012019,Scenario1,156368.3013808773,32492114.57264983,110867.6969468526,"Tama Paperboard, LLC",IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322130,Paperboard Mills,19171,MROW,41.961006,-92.580083,Pulp & Paper,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,3.22503912e-4,17.7328836,1.968745566571784e-15,7.077028930161128
1012019,Scenario1,156368.3013808773,32492114.57264983,110867.6969468526,"Tama Paperboard, LLC",IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322130,Paperboard Mills,19171,MROW,41.961006,-92.580083,Pulp & Paper,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,4.0641843200000003e-4,0.10659975,1.183494968692855e-17,7.077028930161128
1012019,Scenario1,156368.3013808773,32492114.57264983,110867.6969468526,"Tama Paperboard, LLC",IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322130,Paperboard Mills,19171,MROW,41.961006,-92.580083,Pulp & Paper,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,2.9800994399999998e-5,1.6576816,1.840396279817469e-16,7.077028930161128
1012019,Scenario2,2639984.309027799,14261015.882091809,110867.6969468526,"Tama Paperboard, LLC",IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322130,Paperboard Mills,19171,MROW,41.961006,-92.580083,Pulp & Paper,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.420276574784,7353.3,9.094947017729282e-13,9.800560581363925
1012019,Scenario2,2639984.309027799,14261015.882091809,110867.6969468526,"Tama Paperboard, LLC",IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322130,Paperboard Mills,19171,MROW,41.961006,-92.580083,Pulp & Paper,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,3.22503912e-4,17.7328836,1.968745566571784e-15,9.800560581363925
1012019,Scenario2,2639984.309027799,14261015.882091809,110867.6969468526,"Tama Paperboard, LLC",IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322130,Paperboard Mills,19171,MROW,41.961006,-92.580083,Pulp & Paper,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,4.0641843200000003e-4,0.10659975,1.183494968692855e-17,9.800560581363925
1012019,Scenario2,2639984.309027799,14261015.882091809,110867.6969468526,"Tama Paperboard, LLC",IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322130,Paperboard Mills,19171,MROW,41.961006,-92.580083,Pulp & Paper,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,2.9800994399999998e-5,1.6576816,1.840396279817469e-16,9.800560581363925
1012019,Scenario3,140731.4712427896,29242903.11538485,110867.6969468526,"Tama Paperboard, LLC",IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322130,Paperboard Mills,19171,MROW,41.961006,-92.580083,Pulp & Paper,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.420276574784,7353.3,9.094947017729282e-13,7.059881592700571
1012019,Scenario3,140731.4712427896,29242903.11538485,110867.6969468526,"Tama Paperboard, LLC",IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322130,Paperboard Mills,19171,MROW,41.961006,-92.580083,Pulp & Paper,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,3.22503912e-4,17.7328836,1.968745566571784e-15,7.059881592700571
1012019,Scenario3,140731.4712427896,29242903.11538485,110867.6969468526,"Tama Paperboard, LLC",IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322130,Paperboard Mills,19171,MROW,41.961006,-92.580083,Pulp & Paper,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,4.0641843200000003e-4,0.10659975,1.183494968692855e-17,7.059881592700571
1012019,Scenario3,140731.4712427896,29242903.11538485,110867.6969468526,"Tama Paperboard, LLC",IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322130,Paperboard Mills,19171,MROW,41.961006,-92.580083,Pulp & Paper,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,2.9800994399999998e-5,1.6576816,1.840396279817469e-16,7.059881592700571
1012019,Scenario4,2375985.878125019,12834914.29388263,110867.6969468526,"Tama Paperboard, LLC",IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322130,Paperboard Mills,19171,MROW,41.961006,-92.580083,Pulp & Paper,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.420276574784,7353.3,9.094947017729282e-13,9.511060078783089
1012019,Scenario4,2375985.878125019,12834914.29388263,110867.6969468526,"Tama Paperboard, LLC",IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322130,Paperboard Mills,19171,MROW,41.961006,-92.580083,Pulp & Paper,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,3.22503912e-4,17.7328836,1.968745566571784e-15,9.511060078783089
1012019,Scenario4,2375985.878125019,12834914.29388263,110867.6969468526,"Tama Paperboard, LLC",IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322130,Paperboard Mills,19171,MROW,41.961006,-92.580083,Pulp & Paper,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,4.0641843200000003e-4,0.10659975,1.183494968692855e-17,9.511060078783089
1012019,Scenario4,2375985.878125019,12834914.29388263,110867.6969468526,"Tama Paperboard, LLC",IA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,322130,Paperboard Mills,19171,MROW,41.961006,-92.580083,Pulp & Paper,0.06849999999999999,5.65,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,2.9800994399999998e-5,1.6576816,1.840396279817469e-16,9.511060078783089
1012089,Baseline,113975.52051843231,0,611668.3000376932,"Aemetis Advanced Fuels Keyes, Inc.",CA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,325193,Ethyl Alcohol Manufacturing,NA,CAMX,37.553007,-120.916475,Chemicals,0.2198,11.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.195036848936,40568.9,40568.9,13.931543082775388
1012089,Baseline,113975.52051843231,0,611668.3000376932,"Aemetis Advanced Fuels Keyes, Inc.",CA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,325193,Ethyl Alcohol Manufacturing,NA,CAMX,37.553007,-120.916475,Chemicals,0.2198,11.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,1.50592544e-4,0.2357216,0.2357216,13.931543082775388
1012089,Baseline,113975.52051843231,0,611668.3000376932,"Aemetis Advanced Fuels Keyes, Inc.",CA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,325193,Ethyl Alcohol Manufacturing,NA,CAMX,37.553007,-120.916475,Chemicals,0.2198,11.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,9.07184e-6,0.04038476,0.04038476,13.931543082775388
1012089,Baseline,113975.52051843231,0,611668.3000376932,"Aemetis Advanced Fuels Keyes, Inc.",CA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,325193,Ethyl Alcohol Manufacturing,NA,CAMX,37.553007,-120.916475,Chemicals,0.2198,11.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,1.4242788799999999e-5,2.059136646,2.059136646,13.931543082775388
1012089,Scenario1,862699.7377899277,179262283.1771278,611668.3000376932,"Aemetis Advanced Fuels Keyes, Inc.",CA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,325193,Ethyl Alcohol Manufacturing,NA,CAMX,37.553007,-120.916475,Chemicals,0.2198,11.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.195036848936,40568.9,0,14.080362263494465
1012089,Scenario1,862699.7377899277,179262283.1771278,611668.3000376932,"Aemetis Advanced Fuels Keyes, Inc.",CA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,325193,Ethyl Alcohol Manufacturing,NA,CAMX,37.553007,-120.916475,Chemicals,0.2198,11.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,1.50592544e-4,0.2357216,0,14.080362263494465
1012089,Scenario1,862699.7377899277,179262283.1771278,611668.3000376932,"Aemetis Advanced Fuels Keyes, Inc.",CA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,325193,Ethyl Alcohol Manufacturing,NA,CAMX,37.553007,-120.916475,Chemicals,0.2198,11.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,9.07184e-6,0.04038476,0,14.080362263494465
1012089,Scenario1,862699.7377899277,179262283.1771278,611668.3000376932,"Aemetis Advanced Fuels Keyes, Inc.",CA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,325193,Ethyl Alcohol Manufacturing,NA,CAMX,37.553007,-120.916475,Chemicals,0.2198,11.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,1.4242788799999999e-5,2.059136646,0,14.080362263494465
1012089,Scenario2,14565060.508141637,98555352.31887338,611668.3000376932,"Aemetis Advanced Fuels Keyes, Inc.",CA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,325193,Ethyl Alcohol Manufacturing,NA,CAMX,37.553007,-120.916475,Chemicals,0.2198,11.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.195036848936,40568.9,0,16.80389391469726
1012089,Scenario2,14565060.508141637,98555352.31887338,611668.3000376932,"Aemetis Advanced Fuels Keyes, Inc.",CA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,325193,Ethyl Alcohol Manufacturing,NA,CAMX,37.553007,-120.916475,Chemicals,0.2198,11.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,1.50592544e-4,0.2357216,0,16.80389391469726
1012089,Scenario2,14565060.508141637,98555352.31887338,611668.3000376932,"Aemetis Advanced Fuels Keyes, Inc.",CA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,325193,Ethyl Alcohol Manufacturing,NA,CAMX,37.553007,-120.916475,Chemicals,0.2198,11.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,9.07184e-6,0.04038476,0,16.80389391469726
1012089,Scenario2,14565060.508141637,98555352.31887338,611668.3000376932,"Aemetis Advanced Fuels Keyes, Inc.",CA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,325193,Ethyl Alcohol Manufacturing,NA,CAMX,37.553007,-120.916475,Chemicals,0.2198,11.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,1.4242788799999999e-5,2.059136646,0,16.80389391469726
1012089,Scenario3,776429.764010935,161336054.859415,611668.3000376932,"Aemetis Advanced Fuels Keyes, Inc.",CA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,325193,Ethyl Alcohol Manufacturing,NA,CAMX,37.553007,-120.916475,Chemicals,0.2198,11.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.195036848936,40568.9,0,14.063214926033906
1012089,Scenario3,776429.764010935,161336054.859415,611668.3000376932,"Aemetis Advanced Fuels Keyes, Inc.",CA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,325193,Ethyl Alcohol Manufacturing,NA,CAMX,37.553007,-120.916475,Chemicals,0.2198,11.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,1.50592544e-4,0.2357216,0,14.063214926033906
1012089,Scenario3,776429.764010935,161336054.859415,611668.3000376932,"Aemetis Advanced Fuels Keyes, Inc.",CA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,325193,Ethyl Alcohol Manufacturing,NA,CAMX,37.553007,-120.916475,Chemicals,0.2198,11.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,9.07184e-6,0.04038476,0,14.063214926033906
1012089,Scenario3,776429.764010935,161336054.859415,611668.3000376932,"Aemetis Advanced Fuels Keyes, Inc.",CA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,325193,Ethyl Alcohol Manufacturing,NA,CAMX,37.553007,-120.916475,Chemicals,0.2198,11.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,pm25,1.4242788799999999e-5,2.059136646,0,14.063214926033906
1012089,Scenario4,13108554.457327472,88699817.08698604,611668.3000376932,"Aemetis Advanced Fuels Keyes, Inc.",CA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,325193,Ethyl Alcohol Manufacturing,NA,CAMX,37.553007,-120.916475,Chemicals,0.2198,11.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,co2e,0.195036848936,40568.9,0,16.514393412116423
1012089,Scenario4,13108554.457327472,88699817.08698604,611668.3000376932,"Aemetis Advanced Fuels Keyes, Inc.",CA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,325193,Ethyl Alcohol Manufacturing,NA,CAMX,37.553007,-120.916475,Chemicals,0.2198,11.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,nox,1.50592544e-4,0.2357216,0,16.514393412116423
1012089,Scenario4,13108554.457327472,88699817.08698604,611668.3000376932,"Aemetis Advanced Fuels Keyes, Inc.",CA,['Natural Gas (Weighted U.S. Average)'],1,0,0,0,0,0,325193,Ethyl Alcohol Manufacturing,NA,CAMX,37.553007,-120.916475,Chemicals,0.2198,11.38,0.065,30,0.03,0.06,0.01,0.01,0.01,0.05,so2,9.07184e-6,0.04038476,0,16.514393412116423
