"","state","policy_label","tech_clean","naics_description","mean_lcoh_delta","total_emissions","elec_to_ng_ratio_low","elec_to_ng_ratio_high"
"571","PA","Capex: -0%, Elec: -50%","Scenario3","Rendering and Meat Byproduct Processing",-1.1285840236957,19798.957302384,2.06333682922532,3.14778090982423
"572","PA","Capex: -100%, Elec: -0%","Scenario3","Rendering and Meat Byproduct Processing",9.37986861762438,19798.957302384,2.06333682922532,3.14778090982423
"573","PA","Capex: -50%, Elec: -0%","Scenario3","Rendering and Meat Byproduct Processing",9.42847094457829,19798.957302384,2.06333682922532,3.14778090982423
"574","PA","Capex: -50%, Elec: -50%","Scenario3","Rendering and Meat Byproduct Processing",-1.17718635064962,19798.957302384,2.06333682922532,3.14778090982423
"575","PA","No Policy","Scenario3","Rendering and Meat Byproduct Processing",9.4770732715322,19798.957302384,2.06333682922532,3.14778090982423
"576","WI","Capex: -0%, Elec: -50%","Scenario2","Fluid Milk Manufacturing",-0.107920818393691,19039.6546981788,4.13365248324973,5.00448307113784
"577","WI","Capex: -100%, Elec: -0%","Scenario2","Fluid Milk Manufacturing",3.078426247918,19039.6546981788,4.13365248324973,5.00448307113784
"578","WI","Capex: -50%, Elec: -0%","Scenario2","Fluid Milk Manufacturing",3.99015821097844,19039.6546981788,4.13365248324973,5.00448307113784
"579","WI","Capex: -50%, Elec: -50%","Scenario2","Fluid Milk Manufacturing",-1.01965278145412,19039.6546981788,4.13365248324973,5.00448307113784
"580","WI","No Policy","Scenario2","Fluid Milk Manufacturing",4.90189017403887,19039.6546981788,4.13365248324973,5.00448307113784
"581","CA","Capex: -0%, Elec: -50%","Scenario2","Breweries",4.46776843381085,18889.9121582814,3.58757410155736,7.38184967439984
"582","CA","Capex: -100%, Elec: -0%","Scenario2","Breweries",19.0965710240144,18889.9121582814,3.58757410155736,7.38184967439984
"583","CA","Capex: -50%, Elec: -0%","Scenario2","Breweries",20.0083029870748,18889.9121582814,3.58757410155736,7.38184967439984
"584","CA","Capex: -50%, Elec: -50%","Scenario2","Breweries",3.55603647075042,18889.9121582814,3.58757410155736,7.38184967439984
"585","CA","No Policy","Scenario2","Breweries",20.9200349501353,18889.9121582814,3.58757410155736,7.38184967439984
"586","CA","Capex: -0%, Elec: -50%","Scenario4","Ethyl Alcohol Manufacturing",2.81881084477298,18529.9148689935,3.58757410155736,7.38184967439984
"587","CA","Capex: -100%, Elec: -0%","Scenario4","Ethyl Alcohol Manufacturing",16.1918256269478,18529.9148689935,3.58757410155736,7.38184967439984
"588","CA","Capex: -50%, Elec: -0%","Scenario4","Ethyl Alcohol Manufacturing",17.0123843937022,18529.9148689935,3.58757410155736,7.38184967439984
"589","CA","Capex: -50%, Elec: -50%","Scenario4","Ethyl Alcohol Manufacturing",1.99825207801858,18529.9148689935,3.58757410155736,7.38184967439984
"590","CA","No Policy","Scenario4","Ethyl Alcohol Manufacturing",17.8329431604565,18529.9148689935,3.58757410155736,7.38184967439984
"591","CA","Capex: -0%, Elec: -50%","Scenario2","Rendering and Meat Byproduct Processing",10.874529561159,17772.0978687392,3.58757410155736,7.38184967439984
"592","CA","Capex: -100%, Elec: -0%","Scenario2","Rendering and Meat Byproduct Processing",31.9185197488521,17772.0978687392,3.58757410155736,7.38184967439984
"593","CA","Capex: -50%, Elec: -0%","Scenario2","Rendering and Meat Byproduct Processing",32.8302517119126,17772.0978687392,3.58757410155736,7.38184967439984
"594","CA","Capex: -50%, Elec: -50%","Scenario2","Rendering and Meat Byproduct Processing",9.96279759809854,17772.0978687392,3.58757410155736,7.38184967439984
"595","CA","No Policy","Scenario2","Rendering and Meat Byproduct Processing",33.741983674973,17772.0978687392,3.58757410155736,7.38184967439984
"596","CA","Capex: -0%, Elec: -50%","Scenario4","Breweries",2.59440303487882,17411.1109424533,3.58757410155736,7.38184967439984
"597","CA","Capex: -100%, Elec: -0%","Scenario4","Breweries",15.760325366062,17411.1109424533,3.58757410155736,7.38184967439984
"598","CA","Capex: -50%, Elec: -0%","Scenario4","Breweries",16.5808841328164,17411.1109424533,3.58757410155736,7.38184967439984
"599","CA","Capex: -50%, Elec: -50%","Scenario4","Breweries",1.77384426812443,17411.1109424533,3.58757410155736,7.38184967439984
"600","CA","No Policy","Scenario4","Breweries",17.4014428995708,17411.1109424533,3.58757410155736,7.38184967439984
"601","WI","Capex: -0%, Elec: -50%","Scenario4","Fluid Milk Manufacturing",-0.837040664936533,17135.6892283609,4.13365248324973,5.00448307113784
"602","WI","Capex: -100%, Elec: -0%","Scenario4","Fluid Milk Manufacturing",2.03067169474399,17135.6892283609,4.13365248324973,5.00448307113784
"603","WI","Capex: -50%, Elec: -0%","Scenario4","Fluid Milk Manufacturing",2.85123046149838,17135.6892283609,4.13365248324973,5.00448307113784
"604","WI","Capex: -50%, Elec: -50%","Scenario4","Fluid Milk Manufacturing",-1.65759943169092,17135.6892283609,4.13365248324973,5.00448307113784
"605","WI","No Policy","Scenario4","Fluid Milk Manufacturing",3.67178922825277,17135.6892283609,4.13365248324973,5.00448307113784
"606","PA","Capex: -0%, Elec: -50%","Scenario2","Rendering and Meat Byproduct Processing",-0.626900254556261,16906.634513768,2.06333682922532,3.14778090982423
"607","PA","Capex: -100%, Elec: -0%","Scenario2","Rendering and Meat Byproduct Processing",6.48548770532157,16906.634513768,2.06333682922532,3.14778090982423
"608","PA","Capex: -50%, Elec: -0%","Scenario2","Rendering and Meat Byproduct Processing",7.397219668382,16906.634513768,2.06333682922532,3.14778090982423
"609","PA","Capex: -50%, Elec: -50%","Scenario2","Rendering and Meat Byproduct Processing",-1.5386322176167,16906.634513768,2.06333682922532,3.14778090982423
"610","PA","No Policy","Scenario2","Rendering and Meat Byproduct Processing",8.30895163144243,16906.634513768,2.06333682922532,3.14778090982423
"611","MN","Capex: -0%, Elec: -50%","Scenario2","Cheese Manufacturing",-0.0210899789397061,16732.908926714,4.245701207139,5.09644912743735
"612","MN","Capex: -100%, Elec: -0%","Scenario2","Cheese Manufacturing",3.77916902326625,16732.908926714,4.245701207139,5.09644912743735
"613","MN","Capex: -50%, Elec: -0%","Scenario2","Cheese Manufacturing",4.69090098632668,16732.908926714,4.245701207139,5.09644912743735
"614","MN","Capex: -50%, Elec: -50%","Scenario2","Cheese Manufacturing",-0.932821942000139,16732.908926714,4.245701207139,5.09644912743735
"615","MN","No Policy","Scenario2","Cheese Manufacturing",5.60263294938712,16732.908926714,4.245701207139,5.09644912743735
"616","CA","Capex: -0%, Elec: -50%","Scenario4","Rendering and Meat Byproduct Processing",8.35964540247798,15994.8880818653,3.58757410155736,7.38184967439984
"617","CA","Capex: -100%, Elec: -0%","Scenario4","Rendering and Meat Byproduct Processing",27.2992365714018,15994.8880818653,3.58757410155736,7.38184967439984
"618","CA","Capex: -50%, Elec: -0%","Scenario4","Rendering and Meat Byproduct Processing",28.1197953381562,15994.8880818653,3.58757410155736,7.38184967439984
"619","CA","Capex: -50%, Elec: -50%","Scenario4","Rendering and Meat Byproduct Processing",7.53908663572359,15994.8880818653,3.58757410155736,7.38184967439984
"620","CA","No Policy","Scenario4","Rendering and Meat Byproduct Processing",28.9403541049106,15994.8880818653,3.58757410155736,7.38184967439984
"621","PA","Capex: -0%, Elec: -50%","Scenario4","Rendering and Meat Byproduct Processing",-1.74862419045572,15388.7710623912,2.06333682922532,3.14778090982423
"622","PA","Capex: -100%, Elec: -0%","Scenario4","Rendering and Meat Byproduct Processing",4.65252497343432,15388.7710623912,2.06333682922532,3.14778090982423
"623","PA","Capex: -50%, Elec: -0%","Scenario4","Rendering and Meat Byproduct Processing",5.47308374018871,15388.7710623912,2.06333682922532,3.14778090982423
"624","PA","Capex: -50%, Elec: -50%","Scenario4","Rendering and Meat Byproduct Processing",-2.56918295721011,15388.7710623912,2.06333682922532,3.14778090982423
"625","PA","No Policy","Scenario4","Rendering and Meat Byproduct Processing",6.2936425069431,15388.7710623912,2.06333682922532,3.14778090982423
"626","PA","Capex: -0%, Elec: -50%","Scenario1","Animal (except Poultry) Slaughtering",0.044549914725053,15239.4734645891,2.06333682922532,3.14778090982423
"627","PA","Capex: -100%, Elec: -0%","Scenario1","Animal (except Poultry) Slaughtering",11.7206084050807,15239.4734645891,2.06333682922532,3.14778090982423
"628","PA","Capex: -50%, Elec: -0%","Scenario1","Animal (except Poultry) Slaughtering",11.7746109905851,15239.4734645891,2.06333682922532,3.14778090982423
"629","PA","Capex: -50%, Elec: -50%","Scenario1","Animal (except Poultry) Slaughtering",-0.00945267077929657,15239.4734645891,2.06333682922532,3.14778090982423
"630","PA","No Policy","Scenario1","Animal (except Poultry) Slaughtering",11.8286135760894,15239.4734645891,2.06333682922532,3.14778090982423
"631","PA","Capex: -0%, Elec: -50%","Scenario2","Cheese Manufacturing",-4.76594645403842,15079.210481319,2.06333682922532,3.14778090982423
"632","PA","Capex: -100%, Elec: -0%","Scenario2","Cheese Manufacturing",-1.80816661468657,15079.210481319,2.06333682922532,3.14778090982423
"633","PA","Capex: -50%, Elec: -0%","Scenario2","Cheese Manufacturing",-0.896434651626139,15079.210481319,2.06333682922532,3.14778090982423
"634","PA","Capex: -50%, Elec: -50%","Scenario2","Cheese Manufacturing",-5.67767841709886,15079.210481319,2.06333682922532,3.14778090982423
"635","PA","No Policy","Scenario2","Cheese Manufacturing",0.0152973114342938,15079.210481319,2.06333682922532,3.14778090982423
"636","MN","Capex: -0%, Elec: -50%","Scenario4","Cheese Manufacturing",-0.811601019071976,15059.6180340426,4.245701207139,5.09644912743735
"637","MN","Capex: -100%, Elec: -0%","Scenario4","Cheese Manufacturing",2.60863208291338,15059.6180340426,4.245701207139,5.09644912743735
"638","MN","Capex: -50%, Elec: -0%","Scenario4","Cheese Manufacturing",3.42919084966777,15059.6180340426,4.245701207139,5.09644912743735
"639","MN","Capex: -50%, Elec: -50%","Scenario4","Cheese Manufacturing",-1.63215978582637,15059.6180340426,4.245701207139,5.09644912743735
"640","MN","No Policy","Scenario4","Cheese Manufacturing",4.24974961642216,15059.6180340426,4.245701207139,5.09644912743735
"641","NY","Capex: -0%, Elec: -50%","Scenario1","Breweries",-5.45824132121532,13977.1167608025,1.15200385745182,1.91210390569382
"642","NY","Capex: -100%, Elec: -0%","Scenario1","Breweries",2.38950290296229,13977.1167608025,1.15200385745182,1.91210390569382
"643","NY","Capex: -50%, Elec: -0%","Scenario1","Breweries",2.44350548846664,13977.1167608025,1.15200385745182,1.91210390569382
"644","NY","Capex: -50%, Elec: -50%","Scenario1","Breweries",-5.51224390671967,13977.1167608025,1.15200385745182,1.91210390569382
"645","NY","No Policy","Scenario1","Breweries",2.49750807397099,13977.1167608025,1.15200385745182,1.91210390569382
"646","PA","Capex: -0%, Elec: -50%","Scenario3","Animal (except Poultry) Slaughtering",-1.14606737303663,13732.4061181302,2.06333682922532,3.14778090982423
"647","PA","Capex: -100%, Elec: -0%","Scenario3","Animal (except Poultry) Slaughtering",9.36238526828346,13732.4061181302,2.06333682922532,3.14778090982423
"648","PA","Capex: -50%, Elec: -0%","Scenario3","Animal (except Poultry) Slaughtering",9.41098759523737,13732.4061181302,2.06333682922532,3.14778090982423
"649","PA","Capex: -50%, Elec: -50%","Scenario3","Animal (except Poultry) Slaughtering",-1.19466969999054,13732.4061181302,2.06333682922532,3.14778090982423
"650","PA","No Policy","Scenario3","Animal (except Poultry) Slaughtering",9.45958992219128,13732.4061181302,2.06333682922532,3.14778090982423
"651","PA","Capex: -0%, Elec: -50%","Scenario4","Cheese Manufacturing",-5.47220957788528,13571.2894331871,2.06333682922532,3.14778090982423
"652","PA","Capex: -100%, Elec: -0%","Scenario4","Cheese Manufacturing",-2.81020772246862,13571.2894331871,2.06333682922532,3.14778090982423
"653","PA","Capex: -50%, Elec: -0%","Scenario4","Cheese Manufacturing",-1.98964895571423,13571.2894331871,2.06333682922532,3.14778090982423
"654","PA","Capex: -50%, Elec: -50%","Scenario4","Cheese Manufacturing",-6.29276834463967,13571.2894331871,2.06333682922532,3.14778090982423
"655","PA","No Policy","Scenario4","Cheese Manufacturing",-1.16909018895984,13571.2894331871,2.06333682922532,3.14778090982423
"656","NY","Capex: -0%, Elec: -50%","Scenario3","Breweries",-6.2660271823592,12886.5650847222,1.15200385745182,1.91210390569382
"657","NY","Capex: -100%, Elec: -0%","Scenario3","Breweries",0.796942619400657,12886.5650847222,1.15200385745182,1.91210390569382
"658","NY","Capex: -50%, Elec: -0%","Scenario3","Breweries",0.845544946354572,12886.5650847222,1.15200385745182,1.91210390569382
"659","NY","Capex: -50%, Elec: -50%","Scenario3","Breweries",-6.31462950931311,12886.5650847222,1.15200385745182,1.91210390569382
"660","NY","No Policy","Scenario3","Breweries",0.894147273308484,12886.5650847222,1.15200385745182,1.91210390569382
"661","PA","Capex: -0%, Elec: -50%","Scenario2","Animal (except Poultry) Slaughtering",-2.50528598679557,9177.08758534515,2.06333682922532,3.14778090982423
"662","PA","Capex: -100%, Elec: -0%","Scenario2","Animal (except Poultry) Slaughtering",2.74619959018387,9177.08758534515,2.06333682922532,3.14778090982423
"663","PA","Capex: -50%, Elec: -0%","Scenario2","Animal (except Poultry) Slaughtering",3.6579315532443,9177.08758534515,2.06333682922532,3.14778090982423
"664","PA","Capex: -50%, Elec: -50%","Scenario2","Animal (except Poultry) Slaughtering",-3.417017949856,9177.08758534515,2.06333682922532,3.14778090982423
"665","PA","No Policy","Scenario2","Animal (except Poultry) Slaughtering",4.56966351630474,9177.08758534515,2.06333682922532,3.14778090982423
"666","NY","Capex: -0%, Elec: -50%","Scenario1","Sanitary Paper Product Manufacturing",-5.46966945621872,8996.25372630798,1.15200385745182,1.91210390569382
"667","NY","Capex: -100%, Elec: -0%","Scenario1","Sanitary Paper Product Manufacturing",2.37807476795889,8996.25372630798,1.15200385745182,1.91210390569382
"668","NY","Capex: -50%, Elec: -0%","Scenario1","Sanitary Paper Product Manufacturing",2.43207735346324,8996.25372630798,1.15200385745182,1.91210390569382
"669","NY","Capex: -50%, Elec: -50%","Scenario1","Sanitary Paper Product Manufacturing",-5.52367204172307,8996.25372630798,1.15200385745182,1.91210390569382
"670","NY","No Policy","Scenario1","Sanitary Paper Product Manufacturing",2.48607993896759,8996.25372630798,1.15200385745182,1.91210390569382
"671","NY","Capex: -0%, Elec: -50%","Scenario2","Breweries",-6.91570315416826,8983.62151517786,1.15200385745182,1.91210390569382
"672","NY","Capex: -100%, Elec: -0%","Scenario2","Breweries",-4.40015777479917,8983.62151517786,1.15200385745182,1.91210390569382
"673","NY","Capex: -50%, Elec: -0%","Scenario2","Breweries",-3.48842581173873,8983.62151517786,1.15200385745182,1.91210390569382
"674","NY","Capex: -50%, Elec: -50%","Scenario2","Breweries",-7.82743511722869,8983.62151517786,1.15200385745182,1.91210390569382
"675","NY","No Policy","Scenario2","Breweries",-2.5766938486783,8983.62151517786,1.15200385745182,1.91210390569382
"676","NY","Capex: -0%, Elec: -50%","Scenario4","Breweries",-7.57774283201684,8392.41936366008,1.15200385745182,1.91210390569382
"677","NY","Capex: -100%, Elec: -0%","Scenario4","Breweries",-5.31375199058466,8392.41936366008,1.15200385745182,1.91210390569382
"678","NY","Capex: -50%, Elec: -0%","Scenario4","Breweries",-4.49319322383027,8392.41936366008,1.15200385745182,1.91210390569382
"679","NY","Capex: -50%, Elec: -50%","Scenario4","Breweries",-8.39830159877123,8392.41936366008,1.15200385745182,1.91210390569382
"680","NY","No Policy","Scenario4","Breweries",-3.67263445707588,8392.41936366008,1.15200385745182,1.91210390569382
"681","PA","Capex: -0%, Elec: -50%","Scenario4","Animal (except Poultry) Slaughtering",-3.44091968440519,8276.25882681063,2.06333682922532,3.14778090982423
"682","PA","Capex: -100%, Elec: -0%","Scenario4","Animal (except Poultry) Slaughtering",1.28541733487631,8276.25882681063,2.06333682922532,3.14778090982423
"683","PA","Capex: -50%, Elec: -0%","Scenario4","Animal (except Poultry) Slaughtering",2.1059761016307,8276.25882681063,2.06333682922532,3.14778090982423
"684","PA","Capex: -50%, Elec: -50%","Scenario4","Animal (except Poultry) Slaughtering",-4.26147845115958,8276.25882681063,2.06333682922532,3.14778090982423
"685","PA","No Policy","Scenario4","Animal (except Poultry) Slaughtering",2.92653486838509,8276.25882681063,2.06333682922532,3.14778090982423
"686","NY","Capex: -0%, Elec: -50%","Scenario3","Sanitary Paper Product Manufacturing",-6.2774553173626,8096.62835367718,1.15200385745182,1.91210390569382
"687","NY","Capex: -100%, Elec: -0%","Scenario3","Sanitary Paper Product Manufacturing",0.785514484397254,8096.62835367718,1.15200385745182,1.91210390569382
"688","NY","Capex: -50%, Elec: -0%","Scenario3","Sanitary Paper Product Manufacturing",0.834116811351169,8096.62835367718,1.15200385745182,1.91210390569382
"689","NY","Capex: -50%, Elec: -50%","Scenario3","Sanitary Paper Product Manufacturing",-6.32605764431651,8096.62835367718,1.15200385745182,1.91210390569382
"690","NY","No Policy","Scenario3","Sanitary Paper Product Manufacturing",0.882719138305081,8096.62835367718,1.15200385745182,1.91210390569382
"691","NY","Capex: -0%, Elec: -50%","Scenario2","Sanitary Paper Product Manufacturing",-7.74636458131966,3948.51855465875,1.15200385745182,1.91210390569382
"692","NY","Capex: -100%, Elec: -0%","Scenario2","Sanitary Paper Product Manufacturing",-6.05005249409857,3948.51855465875,1.15200385745182,1.91210390569382
"693","NY","Capex: -50%, Elec: -0%","Scenario2","Sanitary Paper Product Manufacturing",-5.13832053103814,3948.51855465875,1.15200385745182,1.91210390569382
"694","NY","Capex: -50%, Elec: -50%","Scenario2","Sanitary Paper Product Manufacturing",-8.6580965443801,3948.51855465875,1.15200385745182,1.91210390569382
"695","NY","No Policy","Scenario2","Sanitary Paper Product Manufacturing",-4.22658856797771,3948.51855465875,1.15200385745182,1.91210390569382
"696","NY","Capex: -0%, Elec: -50%","Scenario4","Sanitary Paper Product Manufacturing",-8.32648092995344,3553.66669919287,1.15200385745182,1.91210390569382
"697","NY","Capex: -100%, Elec: -0%","Scenario4","Sanitary Paper Product Manufacturing",-6.79980005145446,3553.66669919287,1.15200385745182,1.91210390569382
"698","NY","Capex: -50%, Elec: -0%","Scenario4","Sanitary Paper Product Manufacturing",-5.97924128470008,3553.66669919287,1.15200385745182,1.91210390569382
"699","NY","Capex: -50%, Elec: -50%","Scenario4","Sanitary Paper Product Manufacturing",-9.14703969670783,3553.66669919287,1.15200385745182,1.91210390569382
"700","NY","No Policy","Scenario4","Sanitary Paper Product Manufacturing",-5.15868251794568,3553.66669919287,1.15200385745182,1.91210390569382
